0.11260207450854473, 0.01025937174715913
0.18102225006084124, 0.009831600861245626
0.30037461712867136, 0.009375311916271223
0.467846185390599, 0.008976059089418398
1.2091334248191563, -0.0001782378691309594
2.137454640492821, 0.015905947441216983
3.6607821331620802, -0.001176369936262578
5.023783646072936, -0.00146155052687158
5.885175931436663, 0.6539975189288617
5.701823186385541, 0.5544409747472584
5.7018231863855435, 0.438258402133151
5.7018231863855435, 0.2639845432119887
5.701823186385542, 0.08141192910410433
6.269759167094575, 0.7286292794912376
9.166410718039325, 0.7863783490895611
13.401325826478688, 0.802633642754274
18.98237354703995, 0.7940211889178821
24.452099323145916, 0.7937930444453949
28.644726076563174, 0.7853516989633686
30.5165955954018, 0.8599834595257447
31.49791356846561, 0.9429424933339035
34.63529574396139, 1.009246980650497
40.573962425688705, 1.075494431848968
44.61537381082361, 1.1666951847257274
53.94593973546811, 1.2495116282385819
67.32536152275857, 1.3074032881322097
84.02308545178613, 1.3984899687727252
108.234137623144, 1.4314568450471261
143.9049064096768, 1.4643952032624656
158.23870307067617, 1.4643096490852834
148.53243671955056, 1.530756726697181
158.23870307067602, 1.6053884872595567
158.23870307067634, 1.6551810183798892
158.23870307067617, 1.7215710598736647
158.23870307067617, 1.7464673254338308
203.83480889055224, 1.8043304672683977
231.3455597223275, 1.8208139054055978
288.72281252985886, 1.8455105445523379
327.6905501708972, 1.853695227502816
383.8773073622542, 1.8784489027676778
408.96284068886433, 1.878391866649556
408.9628406888648, 1.9281843977698878
408.9628406888648, 1.953080663330054
396.22159720901044, 2.002901712509446
396.22159720901124, 2.0526942436297784
435.6876581570786, 2.0941024653862055
526.8045102589067, 2.13542513296545
561.230020298858, 2.135368096847328
770.1901110479853, 2.2014729577504952
902.2491061519585, 2.226226633015357
961.2090904677852, 2.292559638391011
931.2626067332984, 2.3340819323836817
1162.230039524619, 2.3421810611569773
1545.266666665265, 2.4249119504926493
1319.0914764921095, 2.391859520041066
1928.5165388250052, 2.466206100012833
2484.213991302046, 2.5157704866606774
3200.034342635654, 2.548737362935078
4984.188992506254, 2.6064293964152796
6220.344431179023, 2.631126035562019
8270.385876972725, 2.6391681282171935
9999.99999999998, 2.663893285422994
12881.476208732027, 2.6719638961372287
18832.765093050137, 2.671621679428498
23503.58015042896, 2.671422053015071
34362.319709805684, 2.671079836306341
34362.319709805684, 2.671079836306341
55241.82798876381, 2.6872495757938717
71159.6292964131, 2.6787226761346616
86041.48628003316, 2.6785515677802962
42884.70288158192, 2.6708802098929145
25844.678498546848, 2.687934009211333
636.9769416995306, 2.1767478005446947
3993.692019448497, 2.5900315124552624
